store_Id,user_id,name,vicinity,Features
1962,1477,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven","doctor,health,point_of_interest,establishment"
687,1462,Barsky Carol L MD,"20 York Street # 2, New Haven","doctor,health,point_of_interest,establishment"
1114,1101,Thomas Sheeja MD,"20 York Street # 2, New Haven","doctor,health,point_of_interest,establishment"
513,1469,Latic Igor MD,"20 York Street # 2, New Haven","doctor,health,point_of_interest,establishment"
317,1160,Mecca Marcia C MD,"20 York Street # 2, New Haven","doctor,health,point_of_interest,establishment"
111,1041,Pacifico,"220 College Street, New Haven","doctor,health,point_of_interest,establishment"
1859,1058,BAR,"254 Crown Street, New Haven","doctor,health,point_of_interest,establishment"
1750,1148,Brown James E MD,"20 York Street, New Haven","doctor,health,point_of_interest,establishment"
375,1450,Lee Hochang B MD,"20 York Street # 2, New Haven","doctor,health,point_of_interest,establishment"
931,1127,Della-Giustina David A MD,"20 York Street, New Haven","doctor,health,point_of_interest,establishment"
1133,1114,Cohen Andrew B MD,"20 York Street, New Haven","doctor,health,point_of_interest,establishment"
925,1017,Sallys Apizza,"237 Wooster Street, New Haven","doctor,health,point_of_interest,establishment"
1012,1205,New Haven Green,"250 Temple Street, New Haven","doctor,health,point_of_interest,establishment"
1815,1284,"Private Bank, Bank of America","157 Church Street, New Haven","doctor,health,point_of_interest,establishment"
1158,1207,Gateway Garage,"73 South Orange Street, New Haven","doctor,health,point_of_interest,establishment"
1968,1013,Withers Bergman LLP: Levine Richard S,"157 Church Street, New Haven","doctor,health,point_of_interest,establishment"
502,1371,Claires Corner Copia,"1000 Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
2067,1407,"Aldo Peixoto, MD","800 Howard Avenue, New Haven","doctor,health,point_of_interest,establishment"
241,1275,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven","doctor,health,point_of_interest,establishment"
1915,1162,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven","doctor,health,point_of_interest,establishment"
1208,1268,AT&T Store,"936B Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
2014,1488,"Kennedy, Johnson, Schwab & Roberge, L.L.C.","555 Long Wharf Drive Suite 13A, New Haven","doctor,health,point_of_interest,establishment"
1364,1048,The Study at Yale,"1157 Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
1448,1372,Yale Center for British Art,"1080 Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
382,1250,Cafe Nine,"250 State Street, New Haven","doctor,health,point_of_interest,establishment"
1434,1216,Gateway Community College,"20 Church Street, New Haven","doctor,health,point_of_interest,establishment"
957,1461,Union League Cafe,"1032 Chapel Street, New Haven","doctor,point_of_interest,health,establishment"
1509,1438,ZINC New Haven,"964 Chapel Street, New Haven","doctor,point_of_interest,health,establishment"
258,1349,Punjala Mamatha MD,"333 Cedar Street, New Haven","doctor,point_of_interest,health,establishment"
2133,1285,"HARMONICS LIMITED, INC.","900 Chapel Street, New Haven","doctor,point_of_interest,health,establishment"
1355,1420,Hartford,Hartford,"doctor,point_of_interest,health,establishment"
533,1489,Hartford Hospital,"80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
1376,1321,The Bushnell Performing Arts Center,"166 Capitol Avenue, Hartford","doctor,point_of_interest,health,establishment"
1185,1141,Connecticut Childrens Medical Center,"282 Washington Street, Hartford","doctor,point_of_interest,health,establishment"
39,1299,Bank of America ATM,"300 Summit Street, Hartford","doctor,point_of_interest,health,establishment"
2185,1197,Orthopedic Associates of Hartford,"31 Seymour Street Ste 100, Hartford","doctor,point_of_interest,health,establishment"
878,1300,The Sorokin Law Firm LLC,"9 Grand Street, Hartford","doctor,point_of_interest,health,establishment"
338,1005,Hartford Hospital Vascular Lab,"80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
430,1450,Greater Hartford Womens Health,"100 Retreat Avenue Suite 305, Hartford","doctor,point_of_interest,health,establishment"
1261,1223,Hartford Hospital: Greene John MD,"80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
2008,1176,"Dr. Anal C. Patel, MD","85 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
67,1498,Hartford Anesthesiology Assocs,"80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
354,1478,Trinity College,"300 Summit Street, Hartford","doctor,point_of_interest,health,establishment"
2005,1414,Retina Consultants PC,"85 Seymour Street suite 822, Hartford","doctor,point_of_interest,health,establishment"
1489,1449,"Dr. Vernon Y. Kwok, DMD","80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
2153,1419,Ross Jack W MD,"80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
424,1451,Stein Barry MD,"85 Seymour Street STE 200, Hartford","doctor,health,point_of_interest,establishment"
1436,1214,Castiglione Charles L Dr,"85 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
1425,1031,"Dr. Stanley E. Chartoff, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
772,1119,West Hartford,West Hartford,"doctor,health,point_of_interest,establishment"
232,1060,Hartford Neurology LLC,"85 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
1181,1445,"Dr. Ralph P. Stocker, MD","85 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
787,1218,"Dr. L E. Seyler, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
659,1102,"Dr. Pietro A. Memmo, MD","31 Seymour Street # 100, Hartford","doctor,health,point_of_interest,establishment"
1020,1217,"Dr. Gary V. Heller, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
2220,1295,"Dr. Sara G. Knuth, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
481,1345,"Consulting Cardiologists, PC","85 Seymour Street #719, Hartford","doctor,health,point_of_interest,establishment"
1808,1181,"Dr. Thomas A. Nowicki, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
1360,1387,"Dr. Peter Franklin Pasciucco, DDS","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
1407,1476,Hartford Hospital: Dufel Susan MD,"80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1025,1257,"Dr. Stephen M. Upham, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1896,1483,Hartford Pathology Associates PC,"80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
1705,1344,"Mark Shekhman, MD, FRCSC","31 Seymour Street Suite 100, Hartford","doctor,health,point_of_interest,establishment"
2230,1477,"Dr. Joseph J. Klimek, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1691,1237,Cappelluti Erika MD,"85 Seymour Street #923, Hartford","doctor,health,point_of_interest,establishment"
421,1097,"Dr. Mark W. Sebastian, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1382,1209,"Dr. Sung-Chil C. Hong, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
29,1107,Smally Alan J MD,"80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1552,1186,"Dr. Orlando C. Kirton, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
55,1072,"David Silverman, MD","80 Seymour Street #502, Hartford","doctor,health,point_of_interest,establishment"
885,1200,"Dr. Jacqueline M. Lyon, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
728,1493,Mirza Tahira F MD,"80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
219,1178,"Dr. Michael J. Drescher, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1257,1179,Ingardia Charles J MD,"80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
220,1483,"Dr. William R. Crombleholme, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1508,1409,"Dr. Neil S. Yeston, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
2256,1175,Abbott Lincoln F MD,"80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
843,1230,"Dr. Michael C. Lindberg, MD","80 Seymour Street # 1105, Hartford","doctor,health,point_of_interest,establishment"
1201,1374,"Dr. Karyn L. Butler, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
2084,1170,"Dr. Sharon A. Diamen, MD","80 Seymour Street # 1105, Hartford","doctor,health,point_of_interest,establishment"
1118,1002,"Dr. Sarah A. Collins, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
2004,1096,Keating Kevin MD,"80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
1842,1281,"Dr. Stephanie A. Wright, MD","80 Seymour Street # 5037, Hartford","doctor,health,point_of_interest,establishment"
799,1407,"Dr. Srinivas R. Mandavilli, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
418,1237,"Dr. Richard C. Muller, MD","80 Seymour Street, Hartford","doctor,health,point_of_interest,establishment"
1223,1424,"Dr. David Y. Chung, MD","80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
1001,1267,"Cynthia Laverne Price, MD","80 Seymour Street, Hartford","doctor,point_of_interest,health,establishment"
83,1255,"Dr. Judith L. Pepe, MD","80 Seymour Street # 5037, Hartford","doctor,point_of_interest,health,establishment"
501,1100,"Dr. John W. Mah, MD","80 Seymour Street # 501C, Hartford","doctor,point_of_interest,health,establishment"
1636,1037,"Dr. Lenworth M. Jacobs, MD","80 Seymour Street # 5037, Hartford","doctor,point_of_interest,health,establishment"
364,1328,Bridgeport,Bridgeport,"doctor,point_of_interest,health,establishment"
2272,1035,The Bridgeport & Port Jefferson Steamboat Company,"1 Ferry Access Road, Bridgeport","doctor,point_of_interest,health,establishment"
1280,1232,University of Bridgeport,"126 Park Avenue, Bridgeport","doctor,point_of_interest,health,establishment"
1688,1341,Total Mortgage Arena,"600 Main Street, Bridgeport","doctor,point_of_interest,health,establishment"
903,1221,Bridgeport Port Authority,"330 Water Street, Bridgeport","doctor,health,point_of_interest,establishment"
918,1245,Bridgeport,"525 Water Street, Bridgeport","doctor,health,point_of_interest,establishment"
1523,1300,Housatonic Community College,"900 Lafayette Boulevard, Bridgeport","doctor,health,point_of_interest,establishment"
135,1413,Bridgeport American Job Center (Full Service),"2 Lafayette Square, Bridgeport","doctor,health,point_of_interest,establishment"
1648,1118,Human Rights Commission,"350 Fairfield Avenue # 605, Bridgeport","doctor,health,point_of_interest,establishment"
1402,1119,TD Bank,"1000 Lafayette Boulevard, Bridgeport","doctor,health,point_of_interest,establishment"
2017,1308,Ralph n Richs,"815 Main Street, Bridgeport","doctor,health,point_of_interest,establishment"
864,1439,Citi,"939 Main Street, Bridgeport","doctor,health,point_of_interest,establishment"
1769,1330,"Koskoff Koskoff & Bieder, PC","350 Fairfield Avenue Suite 501, Bridgeport","doctor,health,point_of_interest,establishment"
1524,1033,M&T Bank,"850 Main Street, Bridgeport","doctor,health,point_of_interest,establishment"
875,1046,Superior Court of Bridgeport,"1061 Main Street, Bridgeport","doctor,point_of_interest,health,establishment"
1149,1368,Soldiers Sailors & Marines,"350 Fairfield Avenue # 102, Bridgeport","doctor,point_of_interest,health,establishment"
1680,1406,Star Program,"350 Fairfield Avenue, Bridgeport","doctor,point_of_interest,health,establishment"
23,1403,Housatonic Museum of Art,"900 Lafayette Boulevard, Bridgeport","doctor,point_of_interest,health,establishment"
394,1005,Workers Compensation District Office,"350 Fairfield Avenue # 200, Bridgeport","doctor,point_of_interest,health,establishment"
184,1096,Stratford,Stratford,"doctor,point_of_interest,health,establishment"
967,1445,LAZ Parking,"870 Lafayette Boulevard, Bridgeport","doctor,health,point_of_interest,establishment"
2207,1119,Seaside Park,"1 Barnum Dyke, Bridgeport","doctor,health,point_of_interest,establishment"
1985,1318,College Place-Ct,"900 Lafayette Boulevard, Bridgeport","doctor,health,point_of_interest,establishment"
1344,1273,Subway,"930 Main Street, Bridgeport","doctor,health,point_of_interest,establishment"
674,1062,The Bijou Theatre,"275 Fairfield Avenue, Bridgeport","doctor,health,point_of_interest,establishment"
590,1317,Silverstone Electric Co Inc,"815 Main Street #4, Bridgeport","doctor,health,point_of_interest,establishment"
327,1364,"Career Resources, Inc","1000 Lafayette Boulevard, Bridgeport","doctor,health,point_of_interest,establishment"
2164,1309,Lafayette Square Public Parking,"350 Fairfield Avenue, Bridgeport","doctor,health,point_of_interest,establishment"
1105,1169,Connecticut State Police Troop G Bridgeport,"149 Prospect Street, Bridgeport","doctor,health,point_of_interest,establishment"
495,1422,Liberation Programs Inc,"339 West Avenue, Bridgeport","doctor,health,point_of_interest,establishment"
1368,1250,"Dr. Karin Michels-Ashwood, MD","64 Black Rock Avenue, Bridgeport","doctor,health,point_of_interest,establishment"
1749,1316,Bridgeport City Hall,"45 Lyon Terrace, Bridgeport","doctor,health,point_of_interest,establishment"
1325,1411,Sabel & Associates Inc,"815 Main Street, Bridgeport","doctor,health,point_of_interest,establishment"
450,1295,Burroughs Saden Building,"925 Broad Street Ste 12, Bridgeport","doctor,health,point_of_interest,establishment"
956,1359,Bob’s Discount Furniture and Mattress Store,"815 Lafayette Boulevard, Bridgeport","doctor,health,point_of_interest,establishment"
789,1323,The Klein Memorial Auditorium,"910 Fairfield Avenue, Bridgeport","doctor,health,point_of_interest,establishment"
